Number of nodes 400 
   283 :    275    109    279      4 
   284 :    109     18    279      4 
   285 :     18    110    279      4 
   286 :    102    101    277      4 
   287 :     15    102    276      4 
   288 :    276    102    277      4 
   289 :    110     15    276      4 
   290 :    275    277    278      4 
   291 :    110    276    279      4 
   292 :     14     13    278      4 
   293 :    152     38    329      4 
   294 :     37    159    329      4 
   295 :    159    160    326      4 
   296 :    159    326    329      4 
   297 :    328    152    329      4 
   298 :    327    326    330      4 
   299 :    326    327    328      4 
   300 :    326    160    330      4 
   301 :    160     42    330      4 
   302 :     42    161    330      4 
   303 :    153    152    328      4 
   304 :     39    153    327      4 
   305 :    327    153    328      4 
   306 :    161     39    327      4 
   307 :    326    328    329      4 
   308 :    161    327    330      4 
   309 :     38     37    329      4 
   310 :    123    290     25      5 
   311 :     13    290    108      5 
   312 :    108    287    109      5 
   313 :    108    290    287      5 
   314 :    289    290    123      5 
   315 :    288    291    287      5 
   316 :    287    289    288      5 
   317 :    287    291    109      5 
   318 :    109    291     18      5 
   319 :     18    291    124      5 
   320 :    122    289    123      5 
   321 :     24    288    122      5 
   322 :    288    289    122      5 
   323 :    124    288     24      5 
   324 :    287    290    289      5 
   325 :    124    291    288      5 
   326 :     25    290     13      5 
   327 :    174    341     47      5 
   328 :     37    341    159      5 
   329 :    159    338    160      5 
   330 :    159    341    338      5 
   331 :    340    341    174      5 
   332 :    339    342    338      5 
   333 :    338    340    339      5 
   334 :    338    342    160      5 
   335 :    160    342     42      5 
   336 :     42    342    175      5 
   337 :    173    340    174      5 
   338 :     46    339    173      5 
   339 :    339    340    173      5 
   340 :    175    339     46      5 
   341 :    338    341    340      5 
   342 :    175    342    339      5 
   343 :     47    341     37      5 
   344 :    118     22    295      6 
   345 :     21    125    295      6 
   346 :    125    126    292      6 
   347 :    125    292    295      6 
   348 :    294    118    295      6 
   349 :    293    292    296      6 
   350 :    292    293    294      6 
   351 :    292    126    296      6 
   352 :    126     26    296      6 
   353 :     26    127    296      6 
   354 :    119    118    294      6 
   355 :     23    119    293      6 
   356 :    293    119    294      6 
   357 :    127     23    293      6 
   358 :    292    294    295      6 
   359 :    127    293    296      6 
   360 :     22     21    295      6 
   361 :     91    343     92      6 
   362 :    346    347    343      6 
   363 :    343    348    345      6 
   364 :    345    346    343      6 
   365 :     91    348    343      6 
   366 :      4    348     91      6 
   367 :    176    348      4      6 
   368 :     44    347    169      6 
   369 :    169    346    170      6 
   370 :    170    345     45      6 
   371 :    170    346    345      6 
   372 :     92    344      8      6 
   373 :    343    347    344      6 
   374 :     45    345    176      6 
   375 :    343    344     92      6 
   376 :    345    348    176      6 
   377 :    169    347    346      6 
   378 :    344    347      8      6 
   379 :      8    347     44      6 
   380 :      0     85     80      7 
   381 :     84     88      1      7 
   382 :     80      5     81      7 
   383 :     85      5     80      7 
   384 :      5     86     81      7 
   385 :     83      6     84      7 
   386 :     87      6     83      7 
   387 :      6     88     84      7 
   388 :     81     86     82      7 
   389 :     82     87     83      7 
   390 :     86     87     82      7 
   391 :      4     85      0      7 
   392 :     88      7      1      7 
   393 :    115      1    107      7 
   394 :    103     15    112      7 
   395 :     15    110    111      7 
   396 :    112     15    111      7 
   397 :    104    114     16      7 
   398 :     16    115    107      7 
   399 :    114    115     16      7 
   400 :    111    110     19      7 
   401 :    104    103    113      7 
   402 :    103    112    113      7 
   403 :    104    113    114      7 
   404 :    107      1      7      7 
   405 :    110     18     19      7 
   406 :     19    124    132      7 
   407 :    120     23    129      7 
   408 :     23    127    128      7 
   409 :    129     23    128      7 
   410 :     24    121    131      7 
   411 :    124     24    132      7 
   412 :    132     24    131      7 
   413 :    128    127     27      7 
   414 :    121    120    130      7 
   415 :    130    120    129      7 
   416 :    131    121    130      7 
   417 :     18    124     19      7 
   418 :    127     26     27      7 
   419 :     27    141    149      7 
   420 :    137     31    146      7 
   421 :     31    144    145      7 
   422 :    146     31    145      7 
   423 :     32    138    148      7 
   424 :    141     32    149      7 
   425 :    149     32    148      7 
   426 :    145    144     35      7 
   427 :    138    137    147      7 
   428 :    147    137    146      7 
   429 :    148    138    147      7 
   430 :     27     26    141      7 
   431 :    144     34     35      7 
   432 :     35    158    166      7 
   433 :     39    163    154      7 
   434 :    161    162     39      7 
   435 :    162    163     39      7 
   436 :     40    155    165      7 
   437 :    158     40    166      7 
   438 :    166     40    165      7 
   439 :     43    162    161      7 
   440 :    164    155    154      7 
   441 :    163    164    154      7 
   442 :    165    155    164      7 
   443 :     35     34    158      7 
   444 :     43    161     42      7 
   445 :      0    177    176      7 
   446 :    181     43    175      7 
   447 :     45    178    171      7 
   448 :    176    177     45      7 
   449 :    177    178     45      7 
   450 :    172    180     46      7 
   451 :     46    181    175      7 
   452 :    180    181     46      7 
   453 :    171    179    172      7 
   454 :    178    179    171      7 
   455 :    179    180    172      7 
   456 :      0    176      4      7 
   457 :    175     43     42      7 
   458 :    182    358    351      8 
   459 :    350    359    358      8 
   460 :     55    356     54      8 
   461 :    354    358    182      8 
   462 :    358    359    353      8 
   463 :     53    357     52      8 
   464 :     54    352    197      8 
   465 :    196    349     53      8 
   466 :    355    359    349      8 
   467 :    352    359    355      8 
   468 :    351    358    353      8 
   469 :    350    358    354      8 
   470 :    353    356    351      8 
   471 :    354    357    350      8 
   472 :    349    350     53      8 
   473 :    185    361     57      8 
   474 :     58    360    186      8 
   475 :    186    355    185      8 
   476 :     54    353    352      8 
   477 :    197    360     58      8 
   478 :     57    361    196      8 
   479 :    196    361    349      8 
   480 :    352    360    197      8 
   481 :    349    359    350      8 
   482 :    353    359    352      8 
   483 :    350    357     53      8 
   484 :     54    356    353      8 
   485 :    182    351     49      8 
   486 :    349    361    355      8 
   487 :    355    360    352      8 
   488 :     48    354    182      8 
   489 :    186    360    355      8 
   490 :    355    361    185      8 
   491 :     52    357     48      8 
   492 :     48    357    354      8 
   493 :    351    356     49      8 
   494 :     49    356     55      8 
   495 :     60    198    366      8 
   496 :     64     65    373      8 
   497 :     55     61    370      8 
   498 :    367     61    368      8 
   499 :    366    367    373      8 
   500 :     61    199    368      8 
   501 :     64    369    371      8 
   502 :    367    369    373      8 
   503 :    369    364    371      8 
   504 :    367    368    369      8 
   505 :    198    365    366      8 
   506 :    200    201    364      8 
   507 :     62    200    372      8 
   508 :    199     62    372      8 
   509 :    366    365    367      8 
   510 :     61    367    370      8 
   511 :    368    364    369      8 
   512 :    367    365    370      8 
   513 :    198     49    365      8 
   514 :    201     63    371      8 
   515 :    368    199    372      8 
   516 :    364    201    371      8 
   517 :    200    364    372      8 
   518 :    364    368    372      8 
   519 :    369     64    373      8 
   520 :    365     49    370      8 
   521 :     63     64    371      8 
   522 :     49     55    370      8 
   523 :     65     60    373      8 
   524 :     60    366    373      8 
   525 :     68    213    378      8 
   526 :     72     73    385      8 
   527 :     65     69    382      8 
   528 :    379     69    380      8 
   529 :    378    379    385      8 
   530 :     69    214    380      8 
   531 :     72    381    383      8 
   532 :    379    381    385      8 
   533 :    381    376    383      8 
   534 :    379    380    381      8 
   535 :    213    377    378      8 
   536 :    215    216    376      8 
   537 :     70    215    384      8 
   538 :    214     70    384      8 
   539 :    378    377    379      8 
   540 :     69    379    382      8 
   541 :    380    376    381      8 
   542 :    379    377    382      8 
   543 :    213     60    377      8 
   544 :    216     71    383      8 
   545 :    380    214    384      8 
   546 :    376    216    383      8 
   547 :    215    376    384      8 
   548 :    376    380    384      8 
   549 :    381     72    385      8 
   550 :    377     60    382      8 
   551 :     71     72    383      8 
   552 :     60     65    382      8 
   553 :     73     68    385      8 
   554 :     68    378    385      8 
   555 :     48    228    390      8 
   556 :     79     52    397      8 
   557 :     73     76    394      8 
   558 :    391     76    392      8 
   559 :    390    391    397      8 
   560 :     76    229    392      8 
   561 :     79    393    395      8 
   562 :    391    393    397      8 
   563 :    393    388    395      8 
   564 :    391    392    393      8 
   565 :    228    389    390      8 
   566 :    230    231    388      8 
   567 :     77    230    396      8 
   568 :    229     77    396      8 
   569 :    390    389    391      8 
   570 :     76    391    394      8 
   571 :    392    388    393      8 
   572 :    391    389    394      8 
   573 :    228     68    389      8 
   574 :    231     78    395      8 
   575 :    392    229    396      8 
   576 :    388    231    395      8 
   577 :    230    388    396      8 
   578 :    388    392    396      8 
   579 :    393     79    397      8 
   580 :    389     68    394      8 
   581 :     78     79    395      8 
   582 :     52     48    397      8 
   583 :     48    390    397      8 
   584 :     68     73    394      8 
   585 :     53     52    362      9 
   586 :    184     57    196      9 
   587 :    196     53    362      9 
   588 :    184    196    362      9 
   589 :    183    184    362      9 
   590 :     52     56    362      9 
   591 :     56    183    362      9 
   592 :     54    363     55      9 
   593 :    187    197     58      9 
   594 :    197    363     54      9 
   595 :    187    363    197      9 
   596 :    188    363    187      9 
   597 :     55    363     59      9 
   598 :     59    363    188      9 
   599 :     61     55    374      9 
   600 :    199    203     62      9 
   601 :    203    199    374      9 
   602 :    202    203    374      9 
   603 :    199     61    374      9 
   604 :     55     59    374      9 
   605 :     59    202    374      9 
   606 :     65     64    375      9 
   607 :    204    205    375      9 
   608 :     64     63    375      9 
   609 :     63    204    375      9 
   610 :     66     65    375      9 
   611 :    205     66    375      9 
   612 :     65    386     69      9 
   613 :    218     70    214      9 
   614 :     69    386    214      9 
   615 :    214    386    218      9 
   616 :    218    386    217      9 
   617 :     66    386     65      9 
   618 :    217    386     66      9 
   619 :     73     72    387      9 
   620 :    219    220    387      9 
   621 :     72     71    387      9 
   622 :     71    219    387      9 
   623 :     74     73    387      9 
   624 :    220     74    387      9 
   625 :     73    398     76      9 
   626 :    229    233     77      9 
   627 :    229    398    233      9 
   628 :    233    398    232      9 
   629 :     76    398    229      9 
   630 :     74    398     73      9 
   631 :    232    398     74      9 
   632 :     79    399     52      9 
   633 :    235    399    234      9 
   634 :     52    399     56      9 
   635 :     56    399    235      9 
   636 :     78    399     79      9 
   637 :    234    399     78      9 
   638 :     50    183     56     10 
   639 :     50    189    183     10 
   640 :    188     51     59     10 
   641 :    195     51    188     10 
   642 :    184    190     57     10 
   643 :     57    191    185     10 
   644 :    190    191     57     10 
   645 :    186    193     58     10 
   646 :     58    194    187     10 
   647 :    193    194     58     10 
   648 :    183    189    184     10 
   649 :    189    190    184     10 
   650 :    185    192    186     10 
   651 :    191    192    185     10 
   652 :    192    193    186     10 
   653 :    187    195    188     10 
   654 :    194    195    187     10 
   655 :     59     51    202     10 
   656 :     51    206    202     10 
   657 :    200     62    208     10 
   658 :     62    203    207     10 
   659 :    208     62    207     10 
   660 :     63    201    210     10 
   661 :    204     63    211     10 
   662 :    211     63    210     10 
   663 :     66    205     67     10 
   664 :     67    205    212     10 
   665 :    201    200    209     10 
   666 :    209    200    208     10 
   667 :    210    201    209     10 
   668 :    202    206    203     10 
   669 :    203    206    207     10 
   670 :    205    204    212     10 
   671 :    212    204    211     10 
   672 :    217     66     67     10 
   673 :    221    217     67     10 
   674 :    215     70    223     10 
   675 :     70    218    222     10 
   676 :    223     70    222     10 
   677 :     71    216    225     10 
   678 :    219     71    226     10 
   679 :    226     71    225     10 
   680 :     75     74    220     10 
   681 :     75    220    227     10 
   682 :    216    215    224     10 
   683 :    224    215    223     10 
   684 :    225    216    224     10 
   685 :    218    217    221     10 
   686 :    222    218    221     10 
   687 :    220    219    227     10 
   688 :    227    219    226     10 
   689 :    235     50     56     10 
   690 :    242     50    235     10 
   691 :    232     74     75     10 
   692 :    236    232     75     10 
   693 :     77    238    230     10 
   694 :    237     77    233     10 
   695 :    237    238     77     10 
   696 :    231    240     78     10 
   697 :     78    241    234     10 
   698 :    240    241     78     10 
   699 :    230    239    231     10 
   700 :    238    239    230     10 
   701 :    239    240    231     10 
   702 :    236    233    232     10 
   703 :    236    237    233     10 
   704 :    234    242    235     10 
   705 :    241    242    234     10 
   706 :    149    212     27     11 
   707 :    148     67    149     11 
   708 :    147    221    148     11 
   709 :    146    222    147     11 
   710 :    145    223    146     11 
   711 :    166    224     35     11 
   712 :    165    225    166     11 
   713 :    164    226    165     11 
   714 :    163    227    164     11 
   715 :    162     75    163     11 
   716 :     43    236    162     11 
   717 :    181    237     43     11 
   718 :    180    238    181     11 
   719 :    178    239    179     11 
   720 :    177    240    178     11 
   721 :      0    241    177     11 
   722 :     80    242      0     11 
   723 :     81     50     80     11 
   724 :     82    189     81     11 
   725 :     83    190     82     11 
   726 :     84    191     83     11 
   727 :    115    192      1     11 
   728 :    114    193    115     11 
   729 :    113    194    114     11 
   730 :    112    195    113     11 
   731 :    111     51    112     11 
   732 :     19    206    111     11 
   733 :    132    207     19     11 
   734 :    131    208    132     11 
   735 :    129    209    130     11 
   736 :    128    210    129     11 
   737 :     27    211    128     11 
   738 :    212    149     67     11 
   739 :     67    148    221     11 
   740 :    221    147    222     11 
   741 :    222    146    223     11 
   742 :    224    166    225     11 
   743 :    225    165    226     11 
   744 :    226    164    227     11 
   745 :    227    163     75     11 
   746 :     75    162    236     11 
   747 :    236     43    237     11 
   748 :    237    181    238     11 
   749 :    239    178    240     11 
   750 :    240    177    241     11 
   751 :    241      0    242     11 
   752 :    242     80     50     11 
   753 :     50     81    189     11 
   754 :    189     82    190     11 
   755 :    190     83    191     11 
   756 :    192    115    193     11 
   757 :    193    114    194     11 
   758 :    194    113    195     11 
   759 :    195    112     51     11 
   760 :     51    111    206     11 
   761 :    206     19    207     11 
   762 :    207    132    208     11 
   763 :    209    129    210     11 
   764 :    210    128    211     11 
   765 :    211     27    212     11 
   766 :    223    145    224     11 
   767 :     35    224    145     11 
   768 :    238    180    239     11 
   769 :    179    239    180     11 
   770 :    191     84    192     11 
   771 :      1    192     84     11 
   772 :    208    131    209     11 
   773 :    130    209    131     11 
