Number of nodes 838 
   571 : -4.0046970e-02 -6.6346254e-03 
   572 : -2.0269119e-02 -2.5996882e-02 
   573 : -2.2173210e-02 -3.2112744e-02 
   574 : -2.3664961e-02 -2.5717190e-02 
   575 : -2.6853864e-02 -2.8270221e-02 
   576 : -1.9573254e-02 -2.8754369e-02 
   577 : -2.1609992e-02 -2.3794347e-02 
   578 : -2.5578812e-02 -3.5334814e-02 
   579 : -2.9912789e-02 -3.1620396e-02 
   580 : -2.3005521e-02 -2.8792520e-02 
   581 : -1.7692253e-02 -2.6746460e-02 
   582 : -2.5769239e-02 -3.1364380e-02 
   583 :  3.6500097e-03 -3.8505330e-02 
   584 : -1.4602231e-03 -3.2410023e-02 
   585 : -3.7463522e-03 -3.8200822e-02 
   586 :  4.9070372e-03 -3.2460600e-02 
   587 : -4.9070372e-03 -3.2460600e-02 
   588 :  2.6058812e-03 -4.4366186e-02 
   589 : -3.1000984e-03 -4.3265186e-02 
   590 : -1.8419299e-03 -4.8738915e-02 
   591 :  1.6741308e-03 -3.2617493e-02 
   592 :  8.6744585e-06 -3.5751960e-02 
   593 : -1.3666152e-14 -4.0248174e-02 
   594 : -3.5778465e-03 -3.4892796e-02 
   595 :  3.6880027e-03 -3.5144536e-02 
   596 :  2.1924782e-02 -4.9324753e-02 
   597 : -2.1924782e-02 -4.9324753e-02 
   598 :  1.2406113e-02 -5.1951390e-02 
   599 : -1.3454495e-02 -5.1907861e-02 
   600 :  3.7094752e-03 -5.3095886e-02 
   601 : -1.2379400e-02 -3.0552013e-02 
   602 : -1.6723847e-02 -3.5258935e-02 
   603 : -1.0439260e-02 -3.3353052e-02 
   604 : -1.1055798e-02 -3.7391239e-02 
   605 : -1.5115387e-02 -3.1328120e-02 
   606 : -9.8015131e-03 -3.0611976e-02 
   607 : -1.7811441e-02 -3.9819308e-02 
   608 : -1.2427672e-02 -4.1715434e-02 
   609 : -1.3432293e-02 -3.4319625e-02 
   610 : -1.4316987e-02 -2.8695171e-02 
   611 : -1.4277731e-02 -3.7999006e-02 
   612 :  1.2379400e-02 -3.0552013e-02 
   613 :  1.6723847e-02 -3.5258935e-02 
   614 :  1.0439260e-02 -3.3353052e-02 
   615 :  1.1055798e-02 -3.7391239e-02 
   616 :  1.5115387e-02 -3.1328120e-02 
   617 :  9.8015131e-03 -3.0611976e-02 
   618 :  1.7811441e-02 -3.9819308e-02 
   619 :  1.2427672e-02 -4.1715434e-02 
   620 :  1.3432293e-02 -3.4319625e-02 
   621 :  1.4316987e-02 -2.8695171e-02 
   622 :  1.4277731e-02 -3.7999006e-02 
   623 :  3.4629457e-02 -1.5449759e-02 
   624 :  2.7273747e-02 -1.7497359e-02 
   625 :  3.1217405e-02 -2.2294634e-02 
   626 :  2.9883301e-02 -1.2230989e-02 
   627 :  2.5658186e-02 -2.0479919e-02 
   628 :  3.9710691e-02 -1.9992031e-02 
   629 :  3.5917569e-02 -2.4319938e-02 
   630 :  4.1288174e-02 -2.5964616e-02 
   631 :  2.8695373e-02 -1.4933858e-02 
   632 :  3.0982967e-02 -1.7856393e-02 
   633 :  3.4855941e-02 -2.0124087e-02 
   634 :  3.1526505e-02 -1.4656906e-02 
   635 :  2.8421161e-02 -2.0537998e-02 
   636 :  3.2451919e-02 -1.2521181e-02 
   637 :  5.3678880e-02 -5.6749589e-03 
   638 :  3.1754099e-02 -4.3649795e-02 
   639 :  5.1194280e-02 -1.5231686e-02 
   640 :  3.8226279e-02 -3.7605865e-02 
   641 :  4.7837124e-02 -2.3335443e-02 
   642 :  2.0269119e-02 -2.5996882e-02 
   643 :  2.2173210e-02 -3.2112744e-02 
   644 :  2.3664961e-02 -2.5717190e-02 
   645 :  2.6853864e-02 -2.8270221e-02 
   646 :  1.9573254e-02 -2.8754369e-02 
   647 :  2.1609992e-02 -2.3794347e-02 
   648 :  2.5578812e-02 -3.5334814e-02 
   649 :  2.9912789e-02 -3.1620396e-02 
   650 :  2.3005521e-02 -2.8792520e-02 
   651 :  1.7692253e-02 -2.6746460e-02 
   652 :  2.5769239e-02 -3.1364380e-02 
   653 :  3.2648520e-02 -4.5551314e-03 
   654 :  3.9019273e-02 -3.7504371e-03 
   655 :  3.4258390e-02 -7.6263603e-03 
   656 :  3.8611952e-02 -8.0489521e-03 
   657 :  3.4688642e-02 -2.5737506e-03 
   658 :  3.1472985e-02 -6.7786264e-03 
   659 :  4.3664729e-02 -4.1185184e-03 
   660 :  3.6313652e-02 -5.1506121e-03 
   661 :  3.2009241e-02 -1.9487109e-03 
   662 :  4.2710536e-02 -1.0250608e-02 
   663 :  1.4468072e-02  2.2640220e-02 
   664 :  6.7220804e-03  2.0434471e-02 
   665 :  1.4521704e-02  1.5531042e-02 
   666 :  1.2107412e-02  1.2333405e-02 
   667 :  4.6273360e-03  1.6652029e-02 
   668 :  1.0107707e-02  2.4717139e-02 
   669 :  8.1930743e-03  1.6856105e-02 
   670 :  6.5232519e-03  1.3349280e-02 
   671 :  3.2025238e-03  1.3004332e-02 
   672 :  9.3055725e-03  6.7185657e-03 
   673 :  1.3843639e-02  8.8411119e-03 
   674 :  1.0201347e-02  1.9382426e-02 
   675 :  1.6344497e-02  1.8523334e-02 
   676 :  1.3195247e-02  1.8600254e-02 
   677 :  7.3874649e-03  2.3445787e-02 
   678 :  1.6513042e-02  2.1225998e-02 
   679 : -4.0511993e-04  1.5496768e-02 
   680 :  5.2236439e-03  9.5487310e-03 
   681 :  1.2146557e-02  2.3801818e-02 
   682 :  1.1382537e-02  1.6328732e-02 
   683 :  1.8230634e-02  2.0012824e-02 
   684 :  1.2338008e-02  2.1225196e-02 
   685 :  8.1819153e-03  2.5825481e-02 
   686 :  9.1205852e-03  1.0499109e-02 
   687 :  9.4653723e-03  1.3873326e-02 
   688 :  1.8936267e-03  9.8083077e-03 
   689 :  1.4571773e-02  2.0443000e-02 
   690 :  9.8171937e-03  2.2167806e-02 
   691 :  2.2903397e-02  1.3085799e-02 
   692 :  2.1224246e-02  8.4510036e-03 
   693 :  2.3649365e-02  8.7398379e-03 
   694 :  2.1157513e-02  1.5611931e-02 
   695 :  1.9632867e-02  1.3029931e-02 
   696 :  2.1655979e-02  1.0874753e-02 
   697 :  2.5573115e-02  8.9537409e-03 
   698 :  2.4725071e-02  1.0954491e-02 
   699 :  1.9539735e-02  9.9414596e-03 
   700 : -1.1906500e-04  2.6377823e-02 
   701 : -3.2933393e-03  2.2606238e-02 
   702 : -4.2557612e-03  2.4850871e-02 
   703 :  2.9415723e-03  2.6128909e-02 
   704 :  1.4678178e-03  2.3517527e-02 
   705 : -1.4101771e-03  2.4192004e-02 
   706 : -5.0323907e-03  2.6623839e-02 
   707 : -2.8756680e-03  2.6889785e-02 
   708 : -1.1603111e-03  2.1892637e-02 
   709 : -2.2607741e-02  1.4449101e-02 
   710 : -2.0434137e-02  6.7154550e-03 
   711 : -1.5408106e-02  1.4266293e-02 
   712 : -1.6700343e-02  4.6789187e-03 
   713 : -1.2333405e-02  1.2107412e-02 
   714 : -2.4717139e-02  1.0107707e-02 
   715 : -1.7481658e-02  8.6555073e-03 
   716 : -1.3561630e-02  7.6384559e-03 
   717 : -1.3083500e-02  3.8116282e-03 
   718 : -6.7362124e-03  9.3295887e-03 
   719 : -9.3360412e-03  1.3100936e-02 
   720 : -2.0050400e-02  9.9219470e-03 
   721 : -1.8433023e-02  1.6197599e-02 
   722 : -2.3445787e-02  7.3874649e-03 
   723 : -1.8331475e-02  1.2617322e-02 
   724 : -1.6133359e-02  9.6275479e-04 
   725 : -2.1174766e-02  1.6467635e-02 
   726 : -9.5615129e-03  5.3680795e-03 
   727 : -2.3794006e-02  1.2142507e-02 
   728 : -1.0271157e-02  9.0452574e-03 
   729 : -1.5613131e-02  1.1179946e-02 
   730 : -2.0012824e-02  1.8230634e-02 
   731 : -2.1310844e-02  1.2169438e-02 
   732 : -2.5825481e-02  8.1819153e-03 
   733 : -2.0371569e-02  1.4380219e-02 
   734 : -1.1514766e-02  1.0688612e-03 
   735 : -2.2456427e-02  9.5642371e-03 
   736 : -1.3085799e-02  2.2903397e-02 
   737 : -9.1945760e-03  2.0397099e-02 
   738 : -9.1329618e-03  2.3538064e-02 
   739 : -1.5599073e-02  2.1119954e-02 
   740 : -1.2758096e-02  1.9930511e-02 
   741 : -1.1011923e-02  2.2086265e-02 
   742 : -8.9633967e-03  2.5653338e-02 
   743 : -1.0973166e-02  2.4662217e-02 
   744 : -2.6445311e-02 -1.2309837e-04 
   745 : -2.2509946e-02 -2.3036955e-03 
   746 : -2.4919286e-02 -4.2440518e-03 
   747 : -2.6119759e-02  2.8759922e-03 
   748 : -2.3806846e-02  9.5477907e-04 
   749 : -2.6897087e-02 -2.9006685e-03 
   750 : -2.4915696e-02 -1.7233467e-03 
   751 : -2.6730752e-02 -5.1650219e-03 
   752 : -1.4449101e-02 -2.2607741e-02 
   753 : -6.7154550e-03 -2.0434137e-02 
   754 : -1.4266293e-02 -1.5408106e-02 
   755 : -4.6789187e-03 -1.6700343e-02 
   756 : -1.2107412e-02 -1.2333405e-02 
   757 : -1.0107707e-02 -2.4717139e-02 
   758 : -8.6555073e-03 -1.7481658e-02 
   759 : -7.6384559e-03 -1.3561630e-02 
   760 : -3.8116282e-03 -1.3083500e-02 
   761 : -9.3295887e-03 -6.7362124e-03 
   762 : -1.3100936e-02 -9.3360412e-03 
   763 : -9.9219479e-03 -2.0050400e-02 
   764 : -1.6197599e-02 -1.8433023e-02 
   765 : -7.3874649e-03 -2.3445787e-02 
   766 : -1.2617322e-02 -1.8331475e-02 
   767 : -9.6275479e-04 -1.6133359e-02 
   768 : -1.6467635e-02 -2.1174766e-02 
   769 : -5.3680795e-03 -9.5615129e-03 
   770 : -1.2142507e-02 -2.3794006e-02 
   771 : -9.0452574e-03 -1.0271157e-02 
   772 : -1.1179946e-02 -1.5613131e-02 
   773 : -1.8230634e-02 -2.0012824e-02 
   774 : -1.2169438e-02 -2.1310844e-02 
   775 : -8.1819153e-03 -2.5825481e-02 
   776 : -1.4380219e-02 -2.0371569e-02 
   777 : -1.0688612e-03 -1.1514766e-02 
   778 : -9.5642371e-03 -2.2456427e-02 
   779 : -2.3000207e-02 -1.3178679e-02 
   780 : -2.0643731e-02 -9.2998997e-03 
   781 : -2.3683705e-02 -8.8134284e-03 
   782 : -2.1186134e-02 -1.5600986e-02 
   783 : -2.0146243e-02 -1.2755793e-02 
   784 : -2.4743895e-02 -1.0936491e-02 
   785 : -2.2443556e-02 -1.0996858e-02 
   786 : -2.5732020e-02 -8.8923354e-03 
   787 :  8.7032698e-05 -2.6508103e-02 
   788 :  2.2679159e-03 -2.2527945e-02 
   789 :  4.2091994e-03 -2.4917404e-02 
   790 : -2.9177832e-03 -2.6148223e-02 
   791 : -9.7371878e-04 -2.3825056e-02 
   792 :  2.9006685e-03 -2.6897087e-02 
   793 :  1.6982196e-03 -2.4935119e-02 
   794 :  5.1650219e-03 -2.6730752e-02 
   795 :  2.2607741e-02 -1.4449101e-02 
   796 :  2.0434137e-02 -6.7154550e-03 
   797 :  1.5408106e-02 -1.4266293e-02 
   798 :  1.6700343e-02 -4.6789187e-03 
   799 :  1.2333405e-02 -1.2107412e-02 
   800 :  2.4717139e-02 -1.0107707e-02 
   801 :  1.7481658e-02 -8.6555073e-03 
   802 :  1.3561630e-02 -7.6384559e-03 
   803 :  1.3083500e-02 -3.8116282e-03 
   804 :  6.7362124e-03 -9.3295887e-03 
   805 :  9.3360412e-03 -1.3100936e-02 
   806 :  2.0050400e-02 -9.9219470e-03 
   807 :  1.8433023e-02 -1.6197599e-02 
   808 :  2.3445787e-02 -7.3874649e-03 
   809 :  1.8331475e-02 -1.2617322e-02 
   810 :  1.6133359e-02 -9.6275479e-04 
   811 :  2.1174766e-02 -1.6467635e-02 
   812 :  9.5615129e-03 -5.3680795e-03 
   813 :  2.3794006e-02 -1.2142507e-02 
   814 :  1.0271157e-02 -9.0452574e-03 
   815 :  1.5613131e-02 -1.1179946e-02 
   816 :  2.0012824e-02 -1.8230634e-02 
   817 :  2.1310844e-02 -1.2169438e-02 
   818 :  2.5825481e-02 -8.1819153e-03 
   819 :  2.0371569e-02 -1.4380219e-02 
   820 :  1.1514766e-02 -1.0688612e-03 
   821 :  2.2456427e-02 -9.5642371e-03 
   822 :  1.3116050e-02 -2.2963860e-02 
   823 :  9.2599145e-03 -2.0646034e-02 
   824 :  8.7841864e-03 -2.3702761e-02 
   825 :  1.5550562e-02 -2.1182379e-02 
   826 :  1.2730286e-02 -2.0139944e-02 
   827 :  1.0936491e-02 -2.4743895e-02 
   828 :  1.0965385e-02 -2.2439298e-02 
   829 :  8.8923354e-03 -2.5732020e-02 
   830 :  2.6377823e-02  1.1906500e-04 
   831 :  2.2261695e-02  2.2358134e-03 
   832 :  2.4951042e-02  3.8596548e-03 
   833 :  2.6089953e-02 -2.9492165e-03 
   834 :  2.3639378e-02 -1.0835792e-03 
   835 :  2.4633228e-02  1.5065274e-03 
   836 :  2.6698141e-02  5.0641398e-03 
   837 :  2.6844689e-02  2.8280680e-03 
Number of sub-domains 12 
     0 : Stator_core      : 360 
     1 : Coil_AP          : 64 
     2 : Coil_AN          : 64 
     3 : Coil_BP          : 64 
     4 : Coil_BN          : 66 
     5 : Coil_CP          : 66 
     6 : Coil_CN          : 64 
     7 : Stator_gap       : 138 
     8 : Rotor_core       : 282 
     9 : Rotor_air        : 212 
    10 : Rotor_gap        : 128 
    11 : Air_gap          : 130 
Number of triangles 1638 
     0 :    112    428    435      0 
     1 :    103     10    441      0 
     2 :    112    111    428      0 
     3 :    108    109    427      0 
     4 :     10    103    439      0 
     5 :    426    112    435      0 
     6 :     96    111      6      0 
     7 :      5    108     92      0 
     8 :    424    433    436      0 
     9 :    433    424    434      0 
    10 :     96     95    428      0 
    11 :     95    425    428      0 
    12 :     93     92    427      0 
    13 :    111     96    428      0 
    14 :     92    108    427      0 
    15 :    113    426    431      0 
    16 :    427    109    436      0 
    17 :     94     93    432      0 
    18 :    426    433    434      0 
    19 :    109    110    424      0 
    20 :    113    112    426      0 
    21 :     10    113    431      0 
    22 :     93    427    432      0 
    23 :    425     94    432      0 
    24 :    429    431    434      0 
    25 :    110      9    429      0 
    26 :    429    430    431      0 
    27 :    433    426    435      0 
    28 :    431    426    434      0 
    29 :      3     11    438      0 
    30 :      8      2    437      0 
    31 :    109    424    436      0 
    32 :    103    441    443      0 
    33 :    433    432    436      0 
    34 :    102    103    443      0 
    35 :    425    432    433      0 
    36 :    101    102    440      0 
    37 :    103    104    439      0 
    38 :    428    425    435      0 
    39 :      2    101    437      0 
    40 :    104      3    438      0 
    41 :    100     10    439      0 
    42 :      9     99    440      0 
    43 :    429      9    430      0 
    44 :     95     94    425      0 
    45 :    424    110    429      0 
    46 :    424    429    434      0 
    47 :    438    100    439      0 
    48 :     99    437    440      0 
    49 :    440    102    442      0 
    50 :    432    427    436      0 
    51 :     99      8    437      0 
    52 :     11    100    438      0 
    53 :    425    433    435      0 
    54 :    431    430    441      0 
    55 :      9    440    442      0 
    56 :    104    438    439      0 
    57 :    437    101    440      0 
    58 :     10    431    441      0 
    59 :    430      9    442      0 
    60 :    441    430    443      0 
    61 :    430    442    443      0 
    62 :    442    102    443      0 
    63 :    468    131    475      0 
    64 :     17    118    471      0 
    65 :    130    131    468      0 
    66 :    123    124    467      0 
    67 :    118     17    480      0 
    68 :    131    466    475      0 
    69 :     16    130    129      0 
    70 :     15    125    124      0 
    71 :    473    464    476      0 
    72 :    464    473    474      0 
    73 :    128    129    468      0 
    74 :    465    128    468      0 
    75 :    125    126    467      0 
    76 :    129    130    468      0 
    77 :    471    118    481      0 
    78 :    122    464    469      0 
    79 :    124    125    467      0 
    80 :    123    467    476      0 
    81 :    126    127    472      0 
    82 :    473    466    474      0 
    83 :     14    469    481      0 
    84 :    122    123    464      0 
    85 :    131    132    466      0 
    86 :     14    122    469      0 
    87 :    467    126    472      0 
    88 :    127    465    472      0 
    89 :    470    469    474      0 
    90 :    132     17    470      0 
    91 :    466    473    475      0 
    92 :    469    471    481      0 
    93 :    469    464    474      0 
    94 :     11      3    478      0 
    95 :     12     13    477      0 
    96 :    469    470    471      0 
    97 :    464    123    476      0 
    98 :    479     14    481      0 
    99 :    472    473    476      0 
   100 :    118    119    481      0 
   101 :    472    465    473      0 
   102 :    117    118    480      0 
   103 :    119    120    479      0 
   104 :    465    468    475      0 
   105 :      3    117    478      0 
   106 :    120     12    477      0 
   107 :     17    133    480      0 
   108 :    121     14    479      0 
   109 :    127    128    465      0 
   110 :    466    132    470      0 
   111 :    470     17    471      0 
   112 :    466    470    474      0 
   113 :    119    479    481      0 
   114 :    477    121    479      0 
   115 :    133    478    480      0 
   116 :    467    472    476      0 
   117 :     13    121    477      0 
   118 :    133     11    478      0 
   119 :    473    465    475      0 
   120 :    478    117    480      0 
   121 :    120    477    479      0 
   122 :    507    165    514      0 
   123 :     25    152    510      0 
   124 :    164    165    507      0 
   125 :    157    158    506      0 
   126 :    152     25    519      0 
   127 :    165    505    514      0 
   128 :    163     24    164      0 
   129 :     23    159    158      0 
   130 :    512    503    515      0 
   131 :    503    512    513      0 
   132 :    162    163    507      0 
   133 :    504    162    507      0 
   134 :    159    160    506      0 
   135 :    163    164    507      0 
   136 :    510    152    520      0 
   137 :    156    503    508      0 
   138 :    158    159    506      0 
   139 :    157    506    515      0 
   140 :    160    161    511      0 
   141 :    512    505    513      0 
   142 :     22    508    520      0 
   143 :    156    157    503      0 
   144 :    165    166    505      0 
   145 :     22    156    508      0 
   146 :    506    160    511      0 
   147 :    161    504    511      0 
   148 :    509    508    513      0 
   149 :    166     25    509      0 
   150 :    505    512    514      0 
   151 :    508    510    520      0 
   152 :    508    503    513      0 
   153 :     13     12    517      0 
   154 :     20     21    516      0 
   155 :    508    509    510      0 
   156 :    503    157    515      0 
   157 :    518     22    520      0 
   158 :    511    512    515      0 
   159 :    152    153    520      0 
   160 :    511    504    512      0 
   161 :    151    152    519      0 
   162 :    153    154    518      0 
   163 :    504    507    514      0 
   164 :     12    151    517      0 
   165 :    154     20    516      0 
   166 :     25    167    519      0 
   167 :    155     22    518      0 
   168 :    161    162    504      0 
   169 :    505    166    509      0 
   170 :    509     25    510      0 
   171 :    505    509    513      0 
   172 :    153    518    520      0 
   173 :    516    155    518      0 
   174 :    167    517    519      0 
   175 :    506    511    515      0 
   176 :     21    155    516      0 
   177 :    167     13    517      0 
   178 :    512    504    514      0 
   179 :    517    151    519      0 
   180 :    154    516    518      0 
   181 :    547    199    554      0 
   182 :     33    186    550      0 
   183 :    198    199    547      0 
   184 :    191    192    546      0 
   185 :    186     33    559      0 
   186 :    199    545    554      0 
   187 :    197     32    198      0 
   188 :    192     31    193      0 
   189 :    552    543    555      0 
   190 :    543    552    553      0 
   191 :    196    197    547      0 
   192 :    544    196    547      0 
   193 :    193    194    546      0 
   194 :    197    198    547      0 
   195 :    550    186    560      0 
   196 :    190    543    548      0 
   197 :    192    193    546      0 
   198 :    191    546    555      0 
   199 :    194    195    551      0 
   200 :    552    545    553      0 
   201 :     30    548    560      0 
   202 :    190    191    543      0 
   203 :    199    200    545      0 
   204 :     30    190    548      0 
   205 :    546    194    551      0 
   206 :    195    544    551      0 
   207 :    549    548    553      0 
   208 :    200     33    549      0 
   209 :    545    552    554      0 
   210 :    548    550    560      0 
   211 :    548    543    553      0 
   212 :     21     20    557      0 
   213 :     28     29    556      0 
   214 :    548    549    550      0 
   215 :    543    191    555      0 
   216 :    558     30    560      0 
   217 :    551    552    555      0 
   218 :    186    187    560      0 
   219 :    551    544    552      0 
   220 :    185    186    559      0 
   221 :    187    188    558      0 
   222 :    544    547    554      0 
   223 :     20    185    557      0 
   224 :    188     28    556      0 
   225 :     33    201    559      0 
   226 :    189     30    558      0 
   227 :    195    196    544      0 
   228 :    545    200    549      0 
   229 :    549     33    550      0 
   230 :    545    549    553      0 
   231 :    187    558    560      0 
   232 :    556    189    558      0 
   233 :    201    557    559      0 
   234 :    546    551    555      0 
   235 :     29    189    556      0 
   236 :    201     21    557      0 
   237 :    552    544    554      0 
   238 :    557    185    559      0 
   239 :    188    556    558      0 
   240 :    587    233    594      0 
   241 :     41    220    590      0 
   242 :    232    233    587      0 
   243 :    225    226    586      0 
   244 :    220     41    599      0 
   245 :    233    585    594      0 
   246 :    232    231     40      0 
   247 :    226     39    227      0 
   248 :    592    583    595      0 
   249 :    583    592    593      0 
   250 :    230    231    587      0 
   251 :    584    230    587      0 
   252 :    227    228    586      0 
   253 :    231    232    587      0 
   254 :    590    220    600      0 
   255 :    224    583    588      0 
   256 :    226    227    586      0 
   257 :    225    586    595      0 
   258 :    228    229    591      0 
   259 :    592    585    593      0 
   260 :     38    588    600      0 
   261 :    224    225    583      0 
   262 :    233    234    585      0 
   263 :     38    224    588      0 
   264 :    586    228    591      0 
   265 :    229    584    591      0 
   266 :    589    588    593      0 
   267 :    234     41    589      0 
   268 :    585    592    594      0 
   269 :    588    590    600      0 
   270 :    588    583    593      0 
   271 :     29     28    597      0 
   272 :     36     37    596      0 
   273 :    588    589    590      0 
   274 :    583    225    595      0 
   275 :    598     38    600      0 
   276 :    591    592    595      0 
   277 :    220    221    600      0 
   278 :    591    584    592      0 
   279 :    219    220    599      0 
   280 :    221    222    598      0 
   281 :    584    587    594      0 
   282 :     28    219    597      0 
   283 :    222     36    596      0 
   284 :     41    235    599      0 
   285 :    223     38    598      0 
   286 :    229    230    584      0 
   287 :    585    234    589      0 
   288 :    589     41    590      0 
   289 :    585    589    593      0 
   290 :    221    598    600      0 
   291 :    596    223    598      0 
   292 :    235    597    599      0 
   293 :    586    591    595      0 
   294 :     37    223    596      0 
   295 :    235     29    597      0 
   296 :    592    584    594      0 
   297 :    597    219    599      0 
   298 :    222    596    598      0 
   299 :     47    254    630      0 
   300 :    627    267    635      0 
   301 :    266    267    627      0 
   302 :    625    632    635      0 
   303 :    260    261    626      0 
   304 :    632    623    634      0 
   305 :    623    632    633      0 
   306 :    632    625    633      0 
   307 :    254     47    640      0 
   308 :    266    265     46      0 
   309 :    261    260     45      0 
   310 :    267    625    635      0 
   311 :    264    265    627      0 
   312 :    624    264    627      0 
   313 :    623    259    636      0 
   314 :    634    623    636      0 
   315 :    265    266    627      0 
   316 :    630    254    641      0 
   317 :    258    623    628      0 
   318 :     44    628    641      0 
   319 :    258    259    623      0 
   320 :    267    268    625      0 
   321 :     44    258    628      0 
   322 :    629    628    633      0 
   323 :    268     47    629      0 
   324 :    628    630    641      0 
   325 :    628    623    633      0 
   326 :     37     36    638      0 
   327 :      2      8    637      0 
   328 :    628    629    630      0 
   329 :    639     44    641      0 
   330 :    260    626    636      0 
   331 :    259    260    636      0 
   332 :    254    255    641      0 
   333 :    624    627    635      0 
   334 :    253    254    640      0 
   335 :    255    256    639      0 
   336 :     36    253    638      0 
   337 :    256      2    637      0 
   338 :     47    269    640      0 
   339 :    257     44    639      0 
   340 :    261    262    626      0 
   341 :    262    263    631      0 
   342 :    263    264    624      0 
   343 :    625    268    629      0 
   344 :    629     47    630      0 
   345 :    626    262    631      0 
   346 :    625    629    633      0 
   347 :    263    624    631      0 
   348 :    255    639    641      0 
   349 :    626    631    634      0 
   350 :    637    257    639      0 
   351 :    269    638    640      0 
   352 :    631    624    632      0 
   353 :      8    257    637      0 
   354 :    269     37    638      0 
   355 :    626    634    636      0 
   356 :    631    632    634      0 
   357 :    632    624    635      0 
   358 :    638    253    640      0 
   359 :    256    637    639      0 
   360 :    444    446    449      1 
   361 :    447    445    450      1 
   362 :    446    444    451      1 
   363 :    444    448    451      1 
   364 :    447    450    453      1 
   365 :    106    445    448      1 
   366 :    106    107    445      1 
   367 :    445    447    451      1 
   368 :     99      9    453      1 
   369 :    109    108    446      1 
   370 :      8     99    450      1 
   371 :    110    109    447      1 
   372 :    109    446    447      1 
   373 :    447    446    451      1 
   374 :    105    106    448      1 
   375 :    446    108    449      1 
   376 :    107      8    450      1 
   377 :    448    445    451      1 
   378 :    108      5    449      1 
   379 :      5     91    449      1 
   380 :      9    110    453      1 
   381 :      4    105    452      1 
   382 :     90      4    452      1 
   383 :     91     90    444      1 
   384 :    105    448    452      1 
   385 :    448    444    452      1 
   386 :     91    444    449      1 
   387 :    445    107    450      1 
   388 :    110    447    453      1 
   389 :    444     90    452      1 
   390 :    450     99    453      1 
   391 :    563    566    561      1 
   392 :    561    569    563      1 
   393 :    565    569    561      1 
   394 :    562    565    171      1 
   395 :    170    562    171      1 
   396 :    200    568     33      1 
   397 :    198    563    199      1 
   398 :    201    567     21      1 
   399 :     33    568    201      1 
   400 :    199    564    200      1 
   401 :    171    565    172      1 
   402 :    198    566    563      1 
   403 :     21    567    170      1 
   404 :    562    569    565      1 
   405 :     32    566    198      1 
   406 :    202    566     32      1 
   407 :    172    570     26      1 
   408 :     26    570    203      1 
   409 :    203    561    202      1 
   410 :    563    569    564      1 
   411 :    569    571    564      1 
   412 :    565    570    172      1 
   413 :    568    571    567      1 
   414 :    563    564    199      1 
   415 :    561    570    565      1 
   416 :    561    566    202      1 
   417 :    562    571    569      1 
   418 :    564    568    200      1 
   419 :    170    567    562      1 
   420 :    203    570    561      1 
   421 :    201    568    567      1 
   422 :    567    571    562      1 
   423 :    564    571    568      1 
   424 :    454    459    456      2 
   425 :    457    460    455      2 
   426 :    456    461    454      2 
   427 :    454    461    458      2 
   428 :    457    463    460      2 
   429 :    115    458    455      2 
   430 :    115    455    116      2 
   431 :    455    461    457      2 
   432 :    100    463     10      2 
   433 :    112    456    111      2 
   434 :     11    460    100      2 
   435 :    113    457    112      2 
   436 :    112    457    456      2 
   437 :    457    461    456      2 
   438 :    114    458    115      2 
   439 :    456    459    111      2 
   440 :    116    460     11      2 
   441 :    458    461    455      2 
   442 :    111    459      6      2 
   443 :      6    459     97      2 
   444 :     10    463    113      2 
   445 :      7    462    114      2 
   446 :     98    462      7      2 
   447 :     97    454     98      2 
   448 :    114    462    458      2 
   449 :    458    462    454      2 
   450 :     97    459    454      2 
   451 :    455    460    116      2 
   452 :    113    463    457      2 
   453 :    454    462     98      2 
   454 :    460    463    100      2 
   455 :    574    572    577      2 
   456 :    572    574    580      2 
   457 :    576    572    580      2 
   458 :    573    205    576      2 
   459 :    204    205    573      2 
   460 :    190     30    579      2 
   461 :    192    191    574      2 
   462 :    189     29    578      2 
   463 :     30    189    579      2 
   464 :    191    190    575      2 
   465 :    205    206    576      2 
   466 :    192    574    577      2 
   467 :     29    204    578      2 
   468 :    573    576    580      2 
   469 :     31    192    577      2 
   470 :    208     31    577      2 
   471 :    206     34    581      2 
   472 :     34    207    581      2 
   473 :    207    208    572      2 
   474 :    574    575    580      2 
   475 :    580    575    582      2 
   476 :    576    206    581      2 
   477 :    579    578    582      2 
   478 :    574    191    575      2 
   479 :    572    576    581      2 
   480 :    572    208    577      2 
   481 :    573    580    582      2 
   482 :    575    190    579      2 
   483 :    204    573    578      2 
   484 :    207    572    581      2 
   485 :    189    578    579      2 
   486 :    578    573    582      2 
   487 :    575    579    582      2 
   488 :    482    484    487      3 
   489 :    485    483    488      3 
   490 :    484    482    489      3 
   491 :    482    486    489      3 
   492 :    485    488    491      3 
   493 :    115    483    486      3 
   494 :    115    116    483      3 
   495 :    483    485    489      3 
   496 :    133     17    491      3 
   497 :    131    130    484      3 
   498 :     11    133    488      3 
   499 :    132    131    485      3 
   500 :    131    484    485      3 
   501 :    485    484    489      3 
   502 :    114    115    486      3 
   503 :    484    130    487      3 
   504 :    116     11    488      3 
   505 :    486    483    489      3 
   506 :    130     16    487      3 
   507 :     16    134    487      3 
   508 :     17    132    491      3 
   509 :      7    114    490      3 
   510 :    135      7    490      3 
   511 :    134    135    482      3 
   512 :    114    486    490      3 
